year,month,day_endofweek,statefips,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
2020,2,28,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,28,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,6,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,13,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,20,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,27,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,3,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,10,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,54,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,55,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,17,56,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,24,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,24,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,24,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,4,24,5,.,.,.,.,.,.,.,.,.,.,.,.,.
